Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
38bf1a4d-1f74-d2d3-3c8d-0dca8e53f76c,1991-01-16,,999-29-6867,S99996567,X61033572X,Mr.,Dana512,Wisozk929,,,M,white,nonhispanic,M,Fort Smith  Arkansas  US,598 Mills Bridge Suite 50,Little Rock,Arkansas,Pulaski County,5119,72205,34.626524888723,-92.222871087421,57695.72,7034.03,74579
6fc3b73f-8cdf-3122-4576-7b1893f810b8,2013-11-05,,999-51-6575,,,,Catalina187,Zarate81,,,,white,hispanic,F,Guatemala City  Guatemala  GT,312 Pouros Port,Springdale,Arkansas,Washington County,5143,72764,36.2153712725692,-94.07999525514111,1400.00,11579.56,5842
dac74894-fbd4-88b8-4a85-b29622b27408,1967-09-29,,999-46-9159,S99991527,X38339697X,Mr.,Jerrold404,Feil794,,,M,white,nonhispanic,M,Searcy  Arkansas  US,560 Kautzer Mall Apt 69,Caddo Valley,Arkansas,Clark County,5019,71923,34.11954667571432,-93.04940934289209,73756.47,18131.75,64342
676b60e0-0e07-5408-eafb-bf5b1b517f48,2004-03-05,,999-48-6962,S99924611,X70918217X,Mr.,Fidel864,Welch179,,,,white,nonhispanic,M,West Crossett  Arkansas  US,565 Gibson Extension,Jacksonville,Arkansas,Pulaski County,5119,72117,34.98291834296325,-92.02400576569654,27966.69,5180.82,30963
0a32a25a-7a73-d95d-acb4-693544dce5d8,1989-03-19,,999-54-7431,S99979890,X74039287X,Mrs.,Wanita14,Konopelski743,,Paucek755,D,black,nonhispanic,F,Little Rock  Arkansas  US,104 Walsh Trafficway Apt 49,Pine Bluff,Arkansas,Jefferson County,5069,71601,34.18439098673565,-91.88446012644947,177849.95,585467.01,45948
f98a859b-3f5d-a82c-8f5d-aa9516f989f5,1983-12-31,2008-04-07,999-38-1412,S99927338,X8340113X,Ms.,Lettie611,King743,,,,white,nonhispanic,F,Springdale  Arkansas  US,187 Beier Manor Unit 19,Russellville,Arkansas,Pope County,5115,72858,35.30009665459407,-93.05409426091158,562616.98,2654.76,47105
ca5018d4-57da-9e4e-56cd-5de7bee671a8,2018-02-19,,999-92-6867,,,,Yolanda648,Otero621,,,,white,hispanic,F,Port-au-Prince  Haiti  HT,711 Krajcik Road,Fort Smith,Arkansas,Sebastian County,5131,72916,35.371941779342556,-94.36863700875891,11171.56,0.00,40529
7af0c871-d0f4-9dac-1696-5c96e1c63be1,2017-03-22,,999-71-7744,,,,Valerie954,Sipes176,,,,black,nonhispanic,F,Little Rock  Arkansas  US,555 Rempel Passage,De Queen,Arkansas,Sevier County,5133,71832,34.047098689047225,-94.32161482256437,1000.00,10529.68,14492
66227b84-259a-f797-09d5-bce5dc2211c7,1968-12-06,,999-71-7533,S99948491,X42467050X,Mr.,Rufus33,Yost751,,,D,white,nonhispanic,M,Searcy  Arkansas  US,965 Huels Heights Suite 50,Conway,Arkansas,Faulkner County,5045,72106,34.92598459130857,-92.54819023603591,529532.62,360992.17,82473
29cf34a7-8823-07c7-03c0-87a13e33c9da,1989-08-19,,999-35-3123,S99951557,X36263157X,Mrs.,Cathy455,Kulas532,,Cassin499,D,white,nonhispanic,F,Bella Vista  Arkansas  US,579 Lang Rapid Apt 50,Fort Smith,Arkansas,Sebastian County,5131,72923,35.32099913057871,-94.44227143183821,286249.98,575466.59,27390
c73e4cc1-2d43-033b-65be-413de14f834d,1983-12-31,,999-70-4087,S99974846,X630698X,Ms.,Olive251,Parker433,,,S,white,nonhispanic,F,West Memphis  Arkansas  US,712 Hoeger Well Apt 31,Russellville,Arkansas,Pope County,5115,72837,35.47850681404948,-93.13967547968583,512845.78,298600.28,47105
1aa7c376-a727-3bde-7f80-816fcb39d60a,1961-07-21,,999-17-6300,S99927867,X12784552X,Ms.,Hilde556,McGlynn426,,,S,white,nonhispanic,F,White Hall  Arkansas  US,778 Koelpin Path Unit 61,Little Rock,Arkansas,Pulaski County,5119,72212,34.68458529673925,-92.32594776361425,19051.36,1489212.02,9118
0743ef8c-9872-825c-b35b-0c95a618f22d,1998-11-04,,999-36-5524,S99992736,X82409881X,Mr.,Benito209,Esparza426,,,,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,599 Gottlieb Lodge Apt 90,Conway,Arkansas,Faulkner County,5045,72034,35.059542844930384,-92.44273696870431,79684.07,767367.22,46564
50468d67-b5b6-d373-9ac5-42aa2947fc96,1979-11-29,,999-82-2357,S99910703,X12928076X,Mr.,Lynwood354,Kozey370,,,M,white,nonhispanic,M,Texarkana  Arkansas  US,686 Tillman Branch Unit 47,Rogers,Arkansas,Benton County,5007,72756,36.28917243242536,-94.12120526198223,136168.24,312459.64,42184
bff0675c-23e8-3eb4-f348-dfcbfde2e383,1921-03-09,1968-10-27,999-43-5993,S99920485,X7238188X,Mr.,Gonzalo160,Franco581,,,D,hawaiian,hispanic,M,Roseau  Saint George  DM,1069 Bosco Knoll,Little Rock,Arkansas,Pulaski County,5119,72212,34.76349591559579,-92.31088354300152,168617.40,388813.87,31517
54645885-0e91-4dd7-6fdd-8293f8816598,1975-09-04,,999-86-8587,S99954352,X9603905X,Mr.,Arden380,Reichert620,,,S,white,nonhispanic,M,Quitman  Arkansas  US,1070 Barrows Glen,Greenwood,Arkansas,Sebastian County,5131,72936,35.21248479662145,-94.26219285953655,107132.39,19131.40,64943
f223a9b8-c2ef-1495-8f3d-e165144dedb6,2009-05-05,,999-34-7051,S99996318,,,Keiko299,Nienow652,,,,white,nonhispanic,F,Jonesboro  Arkansas  US,376 Rohan Plaza Unit 39,Sherwood,Arkansas,Pulaski County,5119,72120,34.908710042819784,-92.16857334410133,37677.01,9353.17,167086
3308f031-a9e9-6cef-bb4d-6a2125198e0c,1964-02-17,,999-16-4956,S99933139,X71156596X,Mr.,Clarence5,Leuschke194,,,M,black,hispanic,M,Heber Springs  Arkansas  US,386 Schmitt Trail,Fayetteville,Arkansas,Washington County,5143,72701,35.94731656190378,-93.89981418300277,50327.58,203316.11,42508
1773cdf5-9254-d0cb-a661-84efe17d5b03,1970-08-19,,999-11-4074,S99942955,X55707033X,Mr.,Phil587,O'Keefe54,,,M,black,nonhispanic,M,Little Rock  Arkansas  US,1064 Kunde Alley,Texarkana,Arkansas,Miller County,5091,71854,33.4728793008793,-93.90655914722032,156918.26,392619.16,26567
77634d44-b183-6729-6369-731d03ad35e7,1968-11-07,,999-46-5738,S99925206,X77354497X,Mrs.,Betty470,Ortiz186,,Greenfelder433,D,white,nonhispanic,F,Pine Bluff  Arkansas  US,694 Bayer View Suite 49,Fort Smith,Arkansas,Sebastian County,5131,72904,35.405703765144686,-94.41691102343175,16899.31,1501472.38,6756
6e24bcd6-febe-9989-3943-4d9a2d30c90c,1974-07-21,,999-35-7571,S99972539,X35762125X,Mr.,Bryan958,Johnson679,,,D,white,nonhispanic,M,Newport  Arkansas  US,935 Ritchie Mission Apt 91,Hazen,Arkansas,Prairie County,5117,72064,34.77502987314726,-91.69841106681513,98351.24,922360.24,2743
6b0fb5b1-deaa-a53b-a49f-78b3f3ddc47c,2006-10-08,,999-33-1013,S99920570,,Ms.,Debrah72,Kub800,,,,white,nonhispanic,F,Little Rock  Arkansas  US,235 McCullough Well,Mineral Springs,Arkansas,Howard County,5061,71852,33.83985754876397,-93.93089960468417,46042.81,131898.89,32756
b92cb695-bbd6-4c7b-bb5f-74218fec4d9d,1999-02-10,,999-48-3536,S99981442,X33138073X,Mr.,Basil991,Wisoky380,,,,white,nonhispanic,M,Little Rock  Arkansas  US,337 Padberg Club Unit 72,Newport,Arkansas,Jackson County,5067,72112,35.547728571769525,-91.19638721687582,35095.84,0.00,165615
a3042ae1-f6fa-e422-3e0d-934510357946,2021-06-08,,999-73-6861,,,,Lashanda692,Reichel38,,,,white,nonhispanic,F,Arkadelphia  Arkansas  US,447 Becker Parade,Dardanelle,Arkansas,Yell County,5149,72834,35.11995266885387,-93.23297624218847,7277.99,8178.71,29841
8b1aa521-7ba2-8e42-0b8a-e7f866fd69ce,2023-03-20,,999-88-7455,,,,Nicki254,Hickle134,,,,white,nonhispanic,F,Gentry  Arkansas  US,956 Von Drive Unit 76,Rogers,Arkansas,Benton County,5007,72718,36.22085509416115,-94.26140515539342,8933.67,0.00,102183
9ed4d310-1120-081e-64fa-c371dae00664,1983-09-13,,999-41-8845,S99995531,X71933752X,Mrs.,Tess185,Reynolds644,,Davis923,D,black,nonhispanic,F,Van Buren  Arkansas  US,518 Wilkinson Mall,Little Rock,Arkansas,Pulaski County,5125,72103,34.7998885902183,-92.4321636486923,256625.46,617649.96,83947
c529cb99-7dde-c681-e211-82c90d83c152,2007-03-10,,999-94-4206,S99957015,,Mr.,Zachary28,Carter549,,,,black,nonhispanic,M,Alexander  Arkansas  US,623 Corwin Terrace Suite 45,Osceola,Arkansas,Mississippi County,5093,72370,35.76044908299482,-90.0605839146192,2200.00,17254.68,3851
6bf44bcc-ca91-57ba-5bbc-dfb29374492c,1955-10-24,,999-64-7879,S99954798,X72577442X,Mr.,Harlan808,Dach178,,,M,hawaiian,nonhispanic,M,Conway  Arkansas  US,1083 Hansen Skyway Unit 19,Benton,Arkansas,Saline County,5125,72002,34.63721281191024,-92.49623224780086,38537.76,566985.64,19218
046b1f55-019e-6535-0ed5-4e5325268bc7,2015-05-25,,999-71-2464,,,,Allen322,Wiza601,,,,native,nonhispanic,M,East End  Arkansas  US,385 Johns Landing,Beebe,Arkansas,White County,5145,72012,35.090052009152906,-91.93336807019327,34882.58,2365.67,125871
8b4e37d3-f5ac-6a7e-454d-e3d4f9653c61,2016-01-07,,999-19-8132,,,,Alita891,Renner328,,,,white,nonhispanic,F,Batesville  Arkansas  US,210 Metz Trailer Apt 6,Prescott,Arkansas,Nevada County,5099,71857,33.75366764439901,-93.36602506184605,1350.00,13092.59,2911
61d4d00c-299d-7bef-2347-638af2f6fe31,2000-06-07,,999-12-9872,S99963057,X63455663X,Ms.,Vergie176,Deckow585,,,,white,nonhispanic,F,Sherwood  Arkansas  US,723 Schmeler Wall Suite 56,Marion,Arkansas,Crittenden County,5035,72327,35.227128887477484,-90.20226926824425,156354.86,867167.66,145255
ecc17f64-0a1a-4562-b92e-c299a3d6325d,1993-05-24,,999-27-8306,S99955584,X83555068X,Mrs.,Deloras136,Hessel84,,Murazik203,M,black,nonhispanic,F,Cabot  Arkansas  US,899 Mitchell Approach,Texarkana,Arkansas,Miller County,5091,71854,33.47933866216853,-93.86877611711506,46197.69,709543.94,27503
0e4c3f39-2885-8100-74f1-1a3de2c3c2e4,1915-08-25,1961-08-06,999-29-6135,S99917540,X14059163X,Mr.,Seymour882,Gleichner915,,,M,white,nonhispanic,M,Rogers  Arkansas  US,605 Goodwin Run Unit 99,Mountain Home,Arkansas,Baxter County,5005,72653,36.35470720906987,-92.40441562872495,91525.40,964027.94,114265
cdebe78a-018e-5c7a-9f87-3589895c88a7,1949-07-31,,999-26-4939,S99987534,X23692178X,Mr.,Rene434,Ortiz186,,,S,white,nonhispanic,M,Little Rock  Arkansas  US,782 Gislason Mission,Mammoth Spring,Arkansas,Fulton County,5049,72554,36.50398973619884,-91.56716908034177,113687.25,599865.24,55904
5713e429-8261-d248-4933-7a52acbc6a63,1916-07-21,2003-08-02,999-73-5756,S99924169,X15981994X,Mrs.,Sanda877,Boehm581,,Kutch271,W,black,nonhispanic,F,Mayflower  Arkansas  US,624 Macejkovic Ville Suite 73,North Little Rock,Arkansas,Pulaski County,5119,72117,34.951924955351224,-92.19840855690055,299617.66,1419508.64,339106
e7802e35-8c72-bf51-b4c7-a9101ed3363f,1956-09-07,2020-08-05,999-62-4308,S99923184,X39841020X,Mrs.,Tabatha105,Considine820,,Casper496,M,white,nonhispanic,F,Hot Springs  Arkansas  US,336 Tromp Trace Apt 65,Hot Springs,Arkansas,Garland County,5051,71909,34.466079778912274,-93.06797278530355,34652.34,2201091.22,18789
8e2640bf-e0a5-60b6-745b-4ed5f2f5bcbe,1988-03-24,,999-73-3382,S99971473,X7054181X,Mr.,Scottie437,Goyette777,,,D,white,nonhispanic,M,Jonesboro  Arkansas  US,1042 Turcotte Meadow,Arkadelphia,Arkansas,Clark County,5019,71923,34.1621452136729,-93.01346378553507,34620.85,40405.10,33088
91527cb4-dc04-bc82-317e-a398f377a5fd,1974-03-01,2018-01-07,999-30-7003,S99967321,X72250143X,Mrs.,Gladys682,Kirlin939,,Greenholt190,W,black,nonhispanic,F,Johnson  Arkansas  US,414 McCullough Route Suite 41,Sherwood,Arkansas,Pulaski County,5119,72120,34.95956701915711,-92.16397094999158,272257.25,1322673.52,31376
8afa253d-1f0e-6e62-dc0f-1fa72aec49d0,1972-02-01,,999-74-7789,S99959063,X75078681X,Mrs.,Verna758,Shields502,,Nader710,M,white,nonhispanic,F,Greenwood  Arkansas  US,414 Swift Park,Fayetteville,Arkansas,Washington County,5087,72727,36.06755317901726,-94.18161182052476,1448084.82,87213.30,79776
d7424549-b313-ec01-1926-b7a88b51e1a2,1993-02-24,,999-56-7554,S99916841,X27319255X,Ms.,Wesley533,Jacobson885,,,S,white,nonhispanic,F,Austin  Arkansas  US,987 Labadie Gate Suite 3,Siloam Springs,Arkansas,Benton County,5007,72761,36.185968614620656,-94.49014432028582,9066.78,909911.30,19459
ad0974b0-2712-6a47-1d47-fbc7c718d8e9,1999-08-21,,999-24-6947,S99996851,X50798310X,Ms.,Lasandra232,Herzog843,,,,white,nonhispanic,F,Fayetteville  Arkansas  US,151 Ullrich Common,Greenwood,Arkansas,Sebastian County,5131,72936,35.255032830487,-94.26019988284119,27707.51,59641.32,69263
22a98ab0-c24f-6b3b-63a7-8c679d837148,1916-07-21,,999-15-8458,S99938762,X70676803X,Mrs.,Mellie476,Maggio310,,Feil794,D,black,nonhispanic,F,Fayetteville  Arkansas  US,754 Mitchell Junction Unit 67,North Little Rock,Arkansas,Pulaski County,5119,72118,34.88602155997635,-92.40424554002186,217992.38,2640624.87,339106
5cb52682-4c3e-125b-eafe-270dc9167aa9,1992-12-02,,999-53-8456,S99957803,X67250389X,Mr.,Winston220,Koepp521,,,M,black,nonhispanic,M,North Little Rock  Arkansas  US,158 Greenholt Club Unit 2,Hot Springs,Arkansas,Garland County,5051,72087,34.49458966362281,-93.01580575698058,7647.49,69562.65,17698
367a30a8-9030-4e1c-c4ad-019ece3fae5f,1956-09-07,,999-20-6130,S99983739,X83528352X,Mrs.,Tessie155,Rosenbaum794,,Heathcote539,M,white,nonhispanic,F,Lonoke  Arkansas  US,377 Hermiston Trace Suite 81,Hot Springs,Arkansas,Garland County,5051,71913,34.420199758041335,-93.10725940219751,18883.00,1455603.18,18789
07820d33-1e91-05bf-9932-9be10cabeda0,1990-08-11,,999-40-9521,S99928384,X84806680X,Mrs.,Alva958,Oberbrunner298,,Macejkovic424,M,white,nonhispanic,F,Fort Smith  Arkansas  US,892 Moore Station,Hot Springs,Arkansas,Garland County,5051,71949,34.51568925606001,-93.01004848673408,8900.00,879333.59,20462
bc98c402-c7e8-df43-81b4-049a70315616,2008-11-12,,999-81-9212,S99927261,,,Joey457,Corwin846,,,,black,nonhispanic,F,Van Buren  Arkansas  US,233 Cummings Terrace Apt 31,Nashville,Arkansas,Howard County,5061,71852,33.98640367559239,-93.85452378084604,22550.72,910.52,25445
de020970-1d7c-8ea0-b659-e30adb12683c,1988-12-29,,999-66-8518,S99970241,X31696164X,Mrs.,Brinda322,Herzog843,,Dibbert990,D,white,nonhispanic,F,Lincoln  Arkansas  US,263 Emmerich Road Unit 11,Blytheville,Arkansas,Mississippi County,5093,72315,35.8671287253114,-89.88891010496721,453618.18,0.00,44230
8af5ddfd-9c7d-34db-f4e8-268cab119517,1974-03-01,,999-97-4785,S99947380,X81117743X,Ms.,Jennine355,Goodwin327,,,S,black,nonhispanic,F,Osceola  Arkansas  US,281 Grady Rue Unit 46,Sherwood,Arkansas,Pulaski County,5119,72120,34.947980211753624,-92.15939171979534,141059.96,129317.85,31376
e5cf4dd6-228b-7a91-28e0-fe7ec36b0404,2002-09-04,2010-10-27,999-16-3714,,,,Gerda633,Braun514,,,,white,nonhispanic,F,Rogers  Arkansas  US,267 Collins Gateway Suite 68,Bigelow,Arkansas,Perry County,5105,72016,35.00128257984878,-92.61866885077379,11374.00,88249.32,38144
aee453f2-03f9-2e9b-bb40-517a26d12de3,2002-12-23,,999-97-4226,S99968835,X77340243X,Mr.,Marc757,Rice937,,,,white,nonhispanic,M,Fayetteville  Arkansas  US,1017 Tromp Arcade Apt 89,Russellville,Arkansas,Pope County,5115,72858,35.32686044396339,-93.0521391263172,33899.70,0.00,45225
45c13ced-f319-37bd-e70c-6f600ed6045a,2005-03-25,,999-71-1750,S99993339,X31777546X,Ms.,Kandice471,Lockman863,,,,white,nonhispanic,F,Jonesboro  Arkansas  US,606 Herman Burg,Rogers,Arkansas,Benton County,5007,72758,36.29883430327426,-94.16148926161776,87746.95,834476.79,29886
18cf2f21-af0b-e3c6-464e-0b0b4172a407,1915-08-25,1953-01-17,999-83-6222,S99981400,X53938278X,Mr.,Brock407,Kshlerin58,,,M,white,nonhispanic,M,North Little Rock  Arkansas  US,218 Hammes Heights,Mountain Home,Arkansas,Baxter County,5005,72653,36.33141630651237,-92.38150515710231,101703.51,327345.01,114265
3193a1f2-50ac-76ba-6ad3-cdf7898e205e,2018-01-30,,999-70-3699,,,,Óscar156,Trejo396,,,,white,hispanic,M,Lima  Lima Province  PE,287 Gorczany Fort,Fayetteville,Arkansas,Washington County,5143,72764,35.791221859422535,-94.37626078207884,12597.22,10761.39,48731
14c4a712-7b0c-915b-c797-bee57be5193f,1980-10-23,,999-26-7575,S99990425,X24665187X,Mr.,Brendon298,Willms744,,,M,white,nonhispanic,M,Springdale  Arkansas  US,1042 Schroeder Crossing,Des Arc,Arkansas,Prairie County,5117,72040,35.01898484430704,-91.48697894434372,16336.01,112870.21,19632
d966ae0e-04dd-0bd3-7c9f-54dc724b2c10,2023-11-15,,999-87-6351,,,,Dorathy429,Sawayn19,,,,white,nonhispanic,F,Little Rock  Arkansas  US,952 Pfeffer Throughway,Fayetteville,Arkansas,Washington County,5143,72774,36.040991218141166,-94.13539149796718,210.14,27979.88,13852
a6a1b2e8-7305-25cd-779d-a7c4035565b3,2009-07-18,,999-30-8901,S99943991,,,Horacio317,Boyle917,,,,white,nonhispanic,M,Heber Springs  Arkansas  US,433 Ratke Club,Springdale,Arkansas,Washington County,5007,72745,36.208461062938376,-94.24280123030512,29166.61,9580.32,48731
28f0a2ee-9473-9797-ff25-f363f1fc71c3,2002-09-04,,999-40-6663,S99999888,X59353285X,Ms.,Carli641,Maggio310,,,,white,nonhispanic,F,Searcy  Arkansas  US,510 Schoen Meadow,Bigelow,Arkansas,Perry County,5105,72016,34.94897606562876,-92.66064805607243,57433.15,164822.77,38144
d29eb469-16d0-6ed7-f77a-7c49a4937cc7,2021-06-05,,999-88-9753,,,,Lang846,Schaefer657,,,,white,nonhispanic,F,Tyronza  Arkansas  US,412 Schaden Fort,Little Rock,Arkansas,Pulaski County,5119,72202,34.79649851763284,-92.40057741458288,6025.10,2964.81,115894
f34b32fa-5b23-c4bf-bd09-5bf174d7c808,2009-06-05,,999-78-3142,S99985338,,,Jarvis643,Kihn564,,,,black,nonhispanic,M,Wilton  Arkansas  US,113 Muller Forge Suite 41,West Memphis,Arkansas,Crittenden County,5035,72301,35.2803422013424,-90.36228360333313,2950.00,36947.47,14557
1979ce70-85cf-c6d9-4ff1-c11b5b980542,1921-03-09,2004-05-07,999-81-5603,S99965749,X60916879X,Mr.,Juan88,Ozuna605,,,S,hawaiian,hispanic,M,Havana  Havana  CU,117 Hammes Parade Suite 75,Little Rock,Arkansas,Pulaski County,5119,72206,34.58726210067682,-92.19145063481308,337395.68,4306085.45,31517
c36b23ec-6abb-2334-6d1a-14d77c9a222b,2004-09-20,,999-94-9858,S99925308,X47605509X,Ms.,Maxima831,Daugherty69,,,,white,nonhispanic,F,Green Forest  Arkansas  US,623 Larkin Vale,Conway,Arkansas,Faulkner County,5045,72035,35.033958404876394,-92.45366642945477,9914.50,812569.39,7527
f9e8788a-567f-13e8-afae-2a2ac71cb4aa,1966-03-06,,999-32-5488,S99945428,X19320425X,Mr.,Mel236,Langosh790,,,S,white,nonhispanic,M,Cabot  Arkansas  US,1076 Boyer Walk,Conway,Arkansas,Faulkner County,5045,72032,35.00184642016495,-92.50238256217747,80823.94,38458.78,119413
f7ef1313-47fc-8746-3a44-e85c86075512,1960-04-15,,999-51-4548,S99966159,X54279988X,Mr.,Teodoro374,Murazik203,,,M,white,nonhispanic,M,Searcy  Arkansas  US,629 Lehner Neck Apt 66,Little Flock,Arkansas,Benton County,5007,72751,36.28386234808829,-93.96746989319618,23687.49,449772.25,11481
aa552151-bdc9-883c-55ca-223095f1ca67,1966-04-14,,999-61-3847,S99953219,X57908232X,Mrs.,Marshall526,Kassulke119,,Waters156,M,white,nonhispanic,F,Jonesboro  Arkansas  US,187 Bins Branch,Conway,Arkansas,Faulkner County,5045,72034,35.05182616530923,-92.32436821519397,19098.59,1900953.99,22000
dc38f0c5-7b2f-a41a-78c9-94d242e3781b,2002-01-22,,999-93-9898,S99957755,X14927237X,Ms.,Lilla884,Daniel959,,,,white,nonhispanic,F,Bentonville  Arkansas  US,602 Hintz Mission Suite 0,Little Rock,Arkansas,Pulaski County,5125,72103,34.70187406122911,-92.30247072741105,4500.00,256118.74,13130
d37366f7-10f5-0d1d-42fb-08ed8bde37ad,2025-05-04,,999-59-9420,,,,Darrell400,Dooley940,,,,white,nonhispanic,M,Springdale  Arkansas  US,734 Huel Mews Suite 6,Sherwood,Arkansas,Pulaski County,5119,72076,34.78045634235299,-92.20123991849036,100.00,925.61,19193
db2fc209-7aaf-6688-2b6f-8f174f9ecf60,2021-11-26,,999-40-6661,,,,Adam631,Kiehn525,,,,black,nonhispanic,M,Bella Vista  Arkansas  US,523 Abshire Well,North Little Rock,Arkansas,Pulaski County,5119,72113,34.79796179720335,-92.35533154667135,6567.56,0.00,48952
062769c7-e9d8-9e1f-2b8b-cae0be7b062e,2024-12-11,,999-31-7651,,,,Janita977,Terry864,,,,white,nonhispanic,F,Johnson  Arkansas  US,953 MacGyver Gardens Suite 11,Benton,Arkansas,Saline County,5125,72015,34.61556202692759,-92.57356160453976,400.00,6241.05,9460
5ed49255-a8e3-a42d-7e95-fe5ebf1cd6dc,1950-08-02,,999-25-2722,S99929272,X20328052X,Mr.,Weldon459,Reilly981,,,M,black,nonhispanic,M,Gravette  Arkansas  US,384 Reilly Orchard,Hughes,Arkansas,St. Francis County,5123,72348,34.96149064412254,-90.44157516037858,12037.86,734229.93,14312
bc313cb1-abae-8d8a-885c-51a4284c4de8,1972-05-09,,999-16-6076,S99966012,X67490490X,Mr.,Rex53,Mohr916,,,M,black,nonhispanic,M,West Memphis  Arkansas  US,285 Feeney Gateway Apt 62,Pine Bluff,Arkansas,Jefferson County,5069,71602,34.18936307319216,-91.88772001599413,212238.51,0.00,66055
f03e45cb-87e0-d7ab-e03d-61f856339018,2000-08-05,,999-57-3983,S99973551,X82627650X,Mr.,Chung121,Mraz590,,,,white,nonhispanic,M,Vandervoort  Arkansas  US,736 Rodriguez Lodge Apt 18,Williford,Arkansas,Sharp County,5135,72482,36.24269796777066,-91.34892957053752,3516.78,25931.43,6883
21e7ebb6-136a-267d-3228-65575ed09fe5,2004-12-22,,999-62-6554,S99914179,X54475154X,Ms.,Mike230,Leannon79,,,,white,nonhispanic,F,Centerton  Arkansas  US,647 Douglas Row Suite 42,Marshall,Arkansas,Searcy County,5129,72650,35.89085949586189,-92.68890376824811,69497.94,22031.26,58383
fd73d0da-fec6-ae5d-e3a5-738adbdf2835,2019-04-23,,999-85-7906,,,,Darryl392,Kulas532,,,,white,nonhispanic,M,Siloam Springs  Arkansas  US,988 Roob Burg,Bentonville,Arkansas,Benton County,5007,72714,36.27092124730566,-94.09498969211482,10824.72,3467.95,97417
f61bbfbe-ea67-9bdb-3a82-c4aed52bbaf8,1981-10-04,,999-63-7398,S99969420,X31231788X,Mr.,Richard937,Bernhard322,,,M,white,nonhispanic,M,Farmington  Arkansas  US,114 Swaniawski Club Unit 42,Springdale,Arkansas,Washington County,5143,72762,36.187503347526324,-94.07986586218195,127592.19,689037.11,146587
ff0c8988-2b75-b1da-94d0-0976e76ad82e,2004-05-24,,999-22-1134,S99965093,X76947161X,Mr.,Calvin845,Hills818,,,,black,nonhispanic,M,Marion  Arkansas  US,412 Farrell Mews Unit 92,Little Rock,Arkansas,Pulaski County,5119,72207,34.6813374494747,-92.52928548988922,59402.68,0.00,41749
31b7a80f-2780-5e91-862b-77e1019aab3a,2001-04-19,,999-74-8048,S99924841,X57644131X,Ms.,Ana María762,López694,,,,asian,hispanic,F,Caracas  Capital District  VE,921 Trantow Mews Apt 47,Fayetteville,Arkansas,Washington County,5143,72764,36.1176366562661,-94.08538814733977,109099.52,252504.45,37628
c20ce0a7-8dc6-360d-7161-5e7d03feb6ab,1961-09-26,,999-26-2725,S99962215,X49944151X,Mr.,Hayden835,Schamberger479,,,M,white,nonhispanic,M,Fayetteville  Arkansas  US,385 Schmidt Landing,Fayetteville,Arkansas,Washington County,5143,72701,35.91181044199035,-93.90025273198097,10913.40,73206.18,15427
1f14df8f-9208-6d2b-07ae-c6f91c108ace,2011-05-04,,999-89-3600,,,,Edwardo860,Ryan260,,,,white,hispanic,M,Osceola  Arkansas  US,1005 O'Keefe Mews,Fayetteville,Arkansas,Washington County,5087,72727,36.06392395356445,-94.12632340547525,24862.37,7317.83,34450
1977b434-3a56-d5a6-073d-0ac5d149f5fb,1958-06-09,2005-06-25,999-89-2394,S99993201,X49531522X,Mrs.,Chelsea317,Funk324,,Kozey370,M,white,nonhispanic,F,Marked Tree  Arkansas  US,689 McLaughlin Crossing,Hermitage,Arkansas,Bradley County,5011,71647,33.34570249670972,-92.1331871938222,209746.94,778691.70,30617
221c3f5f-14ab-cd3f-0bdf-4c672be0810c,1944-12-04,,999-98-8482,S99951078,X20629179X,Mr.,Mikel238,Douglas31,,,S,white,nonhispanic,M,McRae  Arkansas  US,219 Spinka Byway,Pine Bluff,Arkansas,Jefferson County,5069,71602,34.16594131869151,-91.93588887758015,19353.24,344046.56,13709
a5523f16-dfda-faab-86ad-023e550d1c7b,1921-03-09,1977-11-03,999-64-2113,S99917734,X1216449X,Mr.,Salvador46,Ledesma253,,,M,hawaiian,hispanic,M,Bayamon  Puerto Rico  PR,876 Mann Haven Unit 41,Little Rock,Arkansas,Pulaski County,5119,72205,34.815217609001294,-92.34010481694492,107286.81,294790.54,31517
e27d2368-f4ef-2afa-8936-a131e01e58e0,2023-11-30,,999-35-8550,,,,Ricardo560,Enríquez603,,,,white,hispanic,M,Bayamon  Puerto Rico  PR,310 Hamill Village,Rogers,Arkansas,Benton County,5007,72758,36.32218963622761,-94.15409422352461,300.00,9757.54,5075
c8ffd39e-8c2e-4e8f-ef05-b0d56c2c8c8e,1961-07-03,,999-42-1563,S99932177,X36464299X,Mr.,Carter549,O'Kon634,,,D,white,nonhispanic,M,Springdale  Arkansas  US,806 Hagenes Station Suite 11,Gentry,Arkansas,Benton County,5007,72761,36.26326465863859,-94.40155792622494,153002.60,265897.87,45035
